M/W,Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,1,77,Ali ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,1,88,H.Mohamed ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,1,99,"A . Moh""D ",-,O,1,1,0,0,-,0,1,1,1,3,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,1,A.Habib ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,4,H . Ali ,-,MB,1,1,0,0,-,0,1,0,1,2,50,0,1,0,1,-100,0,0,5,5,0,0,0,0,0,-,1,0,2,50,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,6,Sayed ,-,OH,3,2,0,1,-,18.75,2,0,8,10,20,0,0,0,0,-,1,0,5,6,16.67,2,0,4,6,33.33,2,1,4,25,0,0,2,2,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,7,M.Alafyah ,-,S,0,0,0,0,-,-50,0,1,0,1,-100,0,1,1,2,-50,0,2,3,5,-40,0,0,0,0,-,5,1,7,57.14,1,0,27,28,3.57
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,8,Abdulwahed ,-,OH,8,8,0,0,-,35.29,8,1,4,13,53.85,0,0,1,1,0,0,1,2,3,-33.33,2,0,3,5,40,1,1,2,0,0,0,2,2,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,9,Mohammed ,-,MB,2,0,2,0,-,-23.08,0,1,1,2,-50,2,4,1,7,-28.57,0,0,4,4,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,13,A.Ebrahim ,-,O,5,5,0,0,-,44.44,5,1,1,7,57.14,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,2,1,4,25,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,16,Mahmood ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,18,Ayman,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,4,0,5,9,44.44,0,0,0,-,0,0,2,2,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,20,A.Abdulla ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,2,100,0,0,2,2,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,28,Ahmed.S ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,77,Ali ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,88,H.Mohamed ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,2,99,"A . Moh""D ",-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,1,A.Habib ,-,S,1,0,1,0,-,-25,0,0,0,0,-,1,1,0,2,0,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,0,0,15,15,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,4,H . Ali ,-,MB,2,1,1,0,-,11.11,1,0,0,1,100,1,1,1,3,0,0,0,5,5,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,6,Sayed ,-,OH,2,2,0,0,-,7.14,2,1,6,9,11.11,0,0,0,0,-,0,0,5,5,0,3,1,6,10,20,1,0,1,100,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,7,M.Alafyah ,-,S,0,0,0,0,-,-50,0,0,0,0,-,0,1,0,1,-100,0,0,1,1,0,0,0,0,0,-,0,1,1,-100,0,0,8,8,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,8,Abdulwahed ,-,OH,4,4,0,0,-,16.67,4,2,4,10,20,0,0,0,0,-,0,0,2,2,0,3,0,1,4,75,4,1,5,60,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,9,Mohammed ,-,MB,2,0,2,0,-,-11.11,0,1,2,3,-33.33,2,1,0,3,33.33,0,1,2,3,-33.33,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,13,A.Ebrahim ,-,O,0,0,0,0,-,-50,0,0,1,1,0,0,1,0,1,-100,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,16,Mahmood ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,18,Ayman,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,0,5,8,37.5,2,2,5,0,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,20,A.Abdulla ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,2,6,0,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,28,Ahmed.S ,-,OH,0,0,0,0,-,-50,0,1,1,2,-50,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,77,Ali ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,88,H.Mohamed ,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,3,99,"A . Moh""D ",-,O,4,4,0,0,-,50,4,0,0,4,100,0,0,0,0,-,0,1,1,2,-50,0,0,0,0,-,1,1,3,0,0,0,2,2,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,1,A.Habib ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,1,0,3,4,25
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,4,H . Ali ,-,MB,0,0,0,0,-,0,0,0,2,2,0,0,0,0,0,-,0,0,3,3,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,6,Sayed ,-,OH,6,6,0,0,-,20,6,3,2,11,27.27,0,0,1,1,0,0,0,3,3,0,2,0,3,5,40,0,2,2,-100,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,7,M.Alafyah ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,4,4,0,0,0,0,0,-,0,0,0,-,2,0,18,20,10
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,8,Abdulwahed ,-,OH,2,2,0,0,-,-27.27,2,1,2,5,20,0,3,0,3,-100,0,1,2,3,-33.33,2,0,2,4,50,1,1,4,0,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,9,Mohammed ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,13,A.Ebrahim ,-,O,0,0,0,0,-,-60,0,2,1,3,-66.67,0,1,0,1,-100,0,0,1,1,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,16,Mahmood ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,18,Ayman,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,7,0,4,11,63.64,1,0,1,100,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,20,A.Abdulla ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,28,Ahmed.S ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,77,Ali ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,88,H.Mohamed ,-,MB,1,0,1,0,-,-28.57,0,0,1,1,0,1,2,0,3,-33.33,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,Bahrain,India,1,3,23,25,21,17,-,25,23,25,25,-,4,99,"A . Moh""D ",-,O,1,1,0,0,-,0,1,0,0,1,100,0,1,1,2,-50,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,1,Amrinderpal ,-,MB,1,1,0,0,-,0,1,0,0,1,100,0,1,1,2,-50,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,5,Joe ,-,OH,17,17,0,0,-,19.15,17,2,11,30,50,0,2,1,3,-66.67,0,4,10,14,-28.57,12,2,22,36,27.78,11,2,17,52.94,0,0,2,2,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,6,Erin ,-,OH,1,0,0,1,-,0,0,0,0,0,-,0,0,0,0,-,1,1,5,7,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,8,Nihal CK ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,9,Chirag ,-,OH,17,16,1,0,-,15.52,16,3,14,33,39.39,1,3,0,4,-50,0,2,19,21,-9.52,11,0,6,17,64.71,6,2,11,36.36,0,0,4,4,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,10,Anand ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,9,1,13,23,34.78,13,4,18,50,0,0,2,2,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,12,Jerome,C,O,24,22,2,0,-,18.64,22,5,13,40,42.5,2,5,0,7,-42.86,0,3,9,12,-25,0,0,0,0,-,2,2,4,0,0,0,6,6,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,14,Om ,-,S,0,0,0,0,-,-28.57,0,0,1,1,0,0,2,2,4,-50,0,0,2,2,0,0,0,0,0,-,3,1,5,40,4,0,19,23,17.39
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,16,Muthu ,-,S,0,0,0,0,-,-19.23,0,0,0,0,-,0,4,5,9,-44.44,0,1,16,17,-5.88,0,0,1,1,0,7,2,10,50,8,1,71,80,8.75
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,17,John ,-,MB,8,5,3,0,-,3.7,5,1,2,8,50,3,5,4,12,-16.67,0,1,6,7,-14.29,0,0,0,0,-,1,0,2,50,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,19,Shikhar ,-,MB,10,5,5,0,-,0,5,0,3,8,62.5,5,10,3,18,-27.78,0,0,16,16,0,0,0,0,0,-,1,3,5,-40,0,0,2,2,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,21,Hemanth ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,1,1,0,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,23,Shameem ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,ALL,28,Ramanathan ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,1,Amrinderpal ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,5,Joe ,-,OH,7,7,0,0,-,50,7,0,0,7,100,0,1,0,1,-100,0,1,1,2,-50,1,1,7,9,0,4,1,5,60,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,6,Erin ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,8,Nihal CK ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,9,Chirag ,-,OH,2,2,0,0,-,-6.25,2,0,8,10,20,0,2,0,2,-100,0,1,3,4,-25,3,0,2,5,60,2,0,3,66.67,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,10,Anand ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,1,3,7,28.57,3,3,7,0,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,12,Jerome,C,O,7,5,2,0,-,42.86,5,1,4,10,40,2,0,0,2,100,0,0,2,2,0,0,0,0,0,-,0,1,1,-100,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,14,Om ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,16,Muthu ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,11,11,0,0,0,1,1,0,2,0,2,100,2,1,28,31,3.23
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,17,John ,-,MB,4,4,0,0,-,37.5,4,0,1,5,80,0,1,1,2,-50,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,19,Shikhar ,-,MB,2,1,1,0,-,0,1,0,0,1,100,1,2,2,5,-20,0,0,3,3,0,0,0,0,0,-,1,1,3,0,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,21,Hemanth ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,23,Shameem ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,1,28,Ramanathan ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,1,Amrinderpal ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,5,Joe ,-,OH,3,3,0,0,-,0,3,1,3,7,28.57,0,1,1,2,-50,0,1,4,5,-20,6,1,6,13,38.46,3,1,7,28.57,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,6,Erin ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,8,Nihal CK ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,9,Chirag ,-,OH,7,6,1,0,-,42.86,6,1,3,10,50,1,0,0,1,100,0,0,3,3,0,3,0,1,4,75,2,0,2,100,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,10,Anand ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,4,5,20,3,1,4,50,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,12,Jerome,C,O,5,5,0,0,-,0,5,1,6,12,33.33,0,2,0,2,-100,0,2,1,3,-66.67,0,0,0,0,-,2,0,2,100,0,0,2,2,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,14,Om ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,0,-,1,0,1,100,0,0,2,2,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,16,Muthu ,-,S,0,0,0,0,-,-22.22,0,0,0,0,-,0,2,3,5,-40,0,0,4,4,0,0,0,0,0,-,3,2,5,20,5,0,21,26,19.23
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,17,John ,-,MB,0,0,0,0,-,-14.29,0,0,1,1,0,0,1,2,3,-33.33,0,0,3,3,0,0,0,0,0,-,1,0,1,100,0,0,1,1,0
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,19,Shikhar ,-,MB,3,2,1,0,-,-7.69,2,0,2,4,50,1,4,0,5,-60,0,0,4,4,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,21,Hemanth ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,31,2026/6/28,3rd_Place,Final_Round,Amdavad,India,India,Bahrain,3,1,25,23,25,25,-,23,25,21,17,-,2,23,Shameem ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
