M/W,Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET,VS_SET,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
Women,2026,22,2026/6/11,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Kazakhstan,Lebanon,3,0,25,25,25,-,-,11,19,14,-,-,2,18,13,3,2,-,13,5,10,28,3,3,3,9,2,1,21,24,4,1,11,16,15,5,27,4,1,25,30
Women,2026,22,2026/6/11,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Kazakhstan,Lebanon,3,0,25,25,25,-,-,11,19,14,-,-,3,15,8,2,5,-,8,0,8,16,2,3,1,6,5,2,18,25,1,0,7,8,15,5,25,2,2,18,22
Women,2026,23,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Philippines,Chinese Taipei,0,3,16,14,10,-,-,25,25,25,-,-,ALL,21,18,3,0,-,18,26,55,99,3,13,21,37,0,2,40,42,18,5,40,63,52,15,94,8,0,105,113
Women,2026,23,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Philippines,Chinese Taipei,0,3,16,14,10,-,-,25,25,25,-,-,1,9,8,1,0,-,8,9,20,37,1,2,10,13,0,1,16,17,6,0,16,22,22,7,40,3,0,42,45
Women,2026,23,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Philippines,Chinese Taipei,0,3,16,14,10,-,-,25,25,25,-,-,2,8,6,2,0,-,6,8,18,32,2,5,7,14,0,0,14,14,6,2,14,22,13,4,26,3,0,33,36
Women,2026,23,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Philippines,Chinese Taipei,0,3,16,14,10,-,-,25,25,25,-,-,3,4,4,0,0,-,4,9,17,30,0,6,4,10,0,1,10,11,6,3,10,19,17,4,28,2,0,30,32
Women,2026,23,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Chinese Taipei,Philippines,3,0,25,25,25,-,-,16,14,10,-,-,ALL,55,40,10,5,-,40,9,56,105,10,8,21,39,5,10,58,73,12,0,28,40,61,6,80,29,0,72,101
Women,2026,23,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Chinese Taipei,Philippines,3,0,25,25,25,-,-,16,14,10,-,-,1,18,15,3,0,-,15,5,23,43,3,3,8,14,0,2,22,24,5,0,11,16,24,4,32,13,0,26,39
Women,2026,23,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Chinese Taipei,Philippines,3,0,25,25,25,-,-,16,14,10,-,-,2,18,13,3,2,-,13,4,18,35,3,2,5,10,2,3,20,25,3,0,11,14,20,2,27,11,0,25,36
Women,2026,23,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Chinese Taipei,Philippines,3,0,25,25,25,-,-,16,14,10,-,-,3,19,12,4,3,-,12,0,15,27,4,3,8,15,3,5,16,24,4,0,6,10,17,0,21,5,0,21,26
Women,2026,24,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Korea,Australia,3,0,25,25,25,-,-,18,15,19,-,-,ALL,52,35,8,9,-,35,13,37,85,8,4,8,20,9,6,59,74,16,6,26,48,19,11,69,19,0,70,89
Women,2026,24,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Korea,Australia,3,0,25,25,25,-,-,18,15,19,-,-,1,18,10,3,5,-,10,6,10,26,3,0,4,7,5,3,17,25,3,3,12,18,7,4,21,6,0,22,28
Women,2026,24,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Korea,Australia,3,0,25,25,25,-,-,18,15,19,-,-,2,16,12,3,1,-,12,0,13,25,3,2,1,6,1,0,23,24,5,2,6,13,4,3,19,7,0,18,25
Women,2026,24,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Korea,Australia,3,0,25,25,25,-,-,18,15,19,-,-,3,18,13,2,3,-,13,7,14,34,2,2,3,7,3,3,19,25,8,1,8,17,8,4,29,6,0,30,36
Women,2026,24,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Australia,Korea,0,3,18,15,19,-,-,25,25,25,-,-,ALL,42,27,9,6,-,27,21,38,86,9,12,13,34,6,5,42,53,16,9,43,68,19,13,54,18,2,66,86
Women,2026,24,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Australia,Korea,0,3,18,15,19,-,-,25,25,25,-,-,1,14,6,5,3,-,6,8,12,26,5,4,3,12,3,0,15,18,4,5,13,22,7,5,17,4,0,21,25
Women,2026,24,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Australia,Korea,0,3,18,15,19,-,-,25,25,25,-,-,2,15,13,0,2,-,13,8,9,30,0,3,6,9,2,3,11,16,8,1,15,24,6,5,16,9,0,19,28
Women,2026,24,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Australia,Korea,0,3,18,15,19,-,-,25,25,25,-,-,3,13,8,4,1,-,8,5,17,30,4,5,4,13,1,2,16,19,4,3,15,22,6,3,21,5,2,26,33
Women,2026,25,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Kyrgyzstan,Uzbekistan,0,3,20,13,19,-,-,25,25,25,-,-,ALL,35,27,7,1,-,27,13,55,95,7,17,15,39,1,9,44,54,10,12,44,66,34,10,82,9,3,94,106
Women,2026,25,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Kyrgyzstan,Uzbekistan,0,3,20,13,19,-,-,25,25,25,-,-,1,14,12,1,1,-,12,3,16,31,1,9,7,17,1,2,18,21,2,4,15,21,11,3,25,5,0,28,33
Women,2026,25,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Kyrgyzstan,Uzbekistan,0,3,20,13,19,-,-,25,25,25,-,-,2,6,4,2,0,-,4,6,20,30,2,3,4,9,0,4,9,13,4,5,14,23,9,2,30,2,2,32,36
Women,2026,25,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Kyrgyzstan,Uzbekistan,0,3,20,13,19,-,-,25,25,25,-,-,3,15,11,4,0,-,11,4,19,34,4,5,4,13,0,3,17,20,4,3,15,22,14,5,27,2,1,34,37
Women,2026,25,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Uzbekistan,Kyrgyzstan,3,0,25,25,25,-,-,20,13,19,-,-,ALL,53,35,6,12,-,35,14,53,102,6,10,14,30,12,7,54,73,20,1,24,45,33,5,73,19,3,76,98
Women,2026,25,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Uzbekistan,Kyrgyzstan,3,0,25,25,25,-,-,20,13,19,-,-,1,21,15,2,4,-,15,3,18,36,2,1,3,6,4,3,17,24,6,1,12,19,9,4,24,5,1,28,34
Women,2026,25,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Uzbekistan,Kyrgyzstan,3,0,25,25,25,-,-,20,13,19,-,-,2,16,8,3,5,-,8,5,18,31,3,1,6,10,5,2,18,25,4,0,5,9,13,0,27,6,2,22,30
Women,2026,25,2026/6/11,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Uzbekistan,Kyrgyzstan,3,0,25,25,25,-,-,20,13,19,-,-,3,16,12,1,3,-,12,6,17,35,1,8,5,14,3,2,19,24,10,0,7,17,11,1,22,8,0,26,34
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Vietnam,Kazakhstan,2,3,25,19,25,22,13,18,25,23,25,15,ALL,77,60,13,4,-,60,20,58,138,13,21,23,57,4,6,94,104,31,9,54,94,25,30,112,51,0,93,144
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Vietnam,Kazakhstan,2,3,25,19,25,22,13,18,25,23,25,15,1,19,14,3,2,-,14,4,7,25,3,3,3,9,2,2,20,24,5,3,9,17,5,3,15,9,0,17,26
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Vietnam,Kazakhstan,2,3,25,19,25,22,13,18,25,23,25,15,2,13,10,3,0,-,10,4,8,22,3,7,5,15,0,1,19,20,5,2,11,18,5,7,23,10,0,15,25
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Vietnam,Kazakhstan,2,3,25,19,25,22,13,18,25,23,25,15,3,18,15,2,1,-,15,4,17,36,2,5,3,10,1,2,21,24,12,2,8,22,7,7,26,16,0,19,35
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Vietnam,Kazakhstan,2,3,25,19,25,22,13,18,25,23,25,15,4,15,11,4,0,-,11,5,17,33,4,3,9,16,0,1,22,23,5,2,15,22,4,9,32,10,0,24,34
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Vietnam,Kazakhstan,2,3,25,19,25,22,13,18,25,23,25,15,5,12,10,1,1,-,10,3,9,22,1,3,3,7,1,0,12,13,4,0,11,15,4,4,16,6,0,18,24
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Kazakhstan,Vietnam,3,2,18,25,23,25,15,25,19,25,22,13,ALL,85,68,8,9,-,68,25,60,153,8,12,17,37,9,12,85,106,54,4,40,98,34,24,109,28,3,123,154
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Kazakhstan,Vietnam,3,2,18,25,23,25,15,25,19,25,22,13,1,15,9,3,3,-,9,6,10,25,3,2,3,8,3,2,14,19,8,2,12,22,5,6,17,7,1,20,28
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Kazakhstan,Vietnam,3,2,18,25,23,25,15,25,19,25,22,13,2,21,18,1,2,-,18,3,12,33,1,3,1,5,2,6,16,24,9,0,10,19,8,5,21,6,0,26,32
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Kazakhstan,Vietnam,3,2,18,25,23,25,15,25,19,25,22,13,3,17,14,1,2,-,14,6,12,32,1,3,3,7,2,2,20,24,11,1,10,22,6,4,29,4,1,30,35
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Kazakhstan,Vietnam,3,2,18,25,23,25,15,25,19,25,22,13,4,20,16,2,2,-,16,8,20,44,2,2,6,10,2,2,20,24,17,0,5,22,11,6,30,6,1,34,41
Women,2026,26,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Kazakhstan,Vietnam,3,2,18,25,23,25,15,25,19,25,22,13,5,12,11,1,0,-,11,2,6,19,1,2,4,7,0,0,15,15,9,1,3,13,4,3,12,5,0,13,18
Women,2026,27,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Iran,"Hong Kong, China",3,0,25,25,25,-,-,14,13,18,-,-,ALL,55,47,5,3,-,47,14,34,95,5,9,16,30,3,7,64,74,21,4,16,41,41,5,74,28,0,68,96
Women,2026,27,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Iran,"Hong Kong, China",3,0,25,25,25,-,-,14,13,18,-,-,1,21,19,2,0,-,19,4,17,40,2,2,6,10,0,3,22,25,7,1,6,14,19,1,33,11,0,30,41
Women,2026,27,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Iran,"Hong Kong, China",3,0,25,25,25,-,-,14,13,18,-,-,2,20,17,1,2,-,17,4,5,26,1,3,4,8,2,2,20,24,5,1,5,11,9,2,17,7,0,16,23
Women,2026,27,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Iran,"Hong Kong, China",3,0,25,25,25,-,-,14,13,18,-,-,3,14,11,2,1,-,11,6,12,29,2,4,6,12,1,2,22,25,9,2,5,16,13,2,24,10,0,22,32
Women,2026,27,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,"Hong Kong, China",Iran,0,3,14,13,18,-,-,25,25,25,-,-,ALL,25,18,3,4,-,18,19,57,94,3,19,13,35,4,5,37,46,23,2,41,66,18,12,56,10,0,86,96
Women,2026,27,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,"Hong Kong, China",Iran,0,3,14,13,18,-,-,25,25,25,-,-,1,8,6,1,1,-,6,6,25,37,1,7,6,14,1,0,13,14,8,0,14,22,7,6,23,4,0,31,35
Women,2026,27,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,"Hong Kong, China",Iran,0,3,14,13,18,-,-,25,25,25,-,-,2,7,6,0,1,-,6,3,14,23,0,6,2,8,1,3,10,14,9,1,11,21,4,5,13,3,0,20,23
Women,2026,27,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,"Hong Kong, China",Iran,0,3,14,13,18,-,-,25,25,25,-,-,3,10,6,2,2,-,6,10,18,34,2,6,5,13,2,2,14,18,6,1,16,23,7,1,20,3,0,35,38
Women,2026,28,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Uzbekistan,Australia,1,3,20,30,16,8,-,25,28,25,25,-,ALL,55,43,7,5,-,43,25,83,151,7,15,8,30,5,4,66,75,18,7,69,94,62,20,103,7,1,142,150
Women,2026,28,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Uzbekistan,Australia,1,3,20,30,16,8,-,25,28,25,25,-,1,13,11,0,2,-,11,7,20,38,0,8,1,9,2,0,19,21,5,1,15,21,14,3,22,1,1,32,34
Women,2026,28,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Uzbekistan,Australia,1,3,20,30,16,8,-,25,28,25,25,-,2,22,13,6,3,-,13,4,27,44,6,3,1,10,3,2,24,29,5,2,18,25,24,6,37,2,0,45,47
Women,2026,28,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Uzbekistan,Australia,1,3,20,30,16,8,-,25,28,25,25,-,3,13,12,1,0,-,12,6,20,38,1,2,2,5,0,1,16,17,5,2,16,23,15,5,25,3,0,33,36
Women,2026,28,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Uzbekistan,Australia,1,3,20,30,16,8,-,25,28,25,25,-,4,7,7,0,0,-,7,8,16,31,0,2,4,6,0,1,7,8,3,2,20,25,9,6,19,1,0,32,33
Women,2026,28,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Australia,Uzbekistan,3,1,25,28,25,25,-,20,30,16,8,-,ALL,83,62,14,7,-,62,15,49,126,14,18,31,63,7,8,87,102,15,5,51,71,63,15,103,18,0,111,129
Women,2026,28,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Australia,Uzbekistan,3,1,25,28,25,25,-,20,30,16,8,-,1,20,15,4,1,-,15,4,11,30,4,3,4,11,1,3,20,24,3,2,16,21,14,6,30,6,0,27,33
Women,2026,28,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Australia,Uzbekistan,3,1,25,28,25,25,-,20,30,16,8,-,2,25,20,3,2,-,20,8,17,45,3,7,12,22,2,4,23,29,8,3,16,27,23,4,33,6,0,40,46
Women,2026,28,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Australia,Uzbekistan,3,1,25,28,25,25,-,20,30,16,8,-,3,20,14,4,2,-,14,2,15,31,4,5,8,17,2,1,21,24,2,0,14,16,14,3,21,2,0,27,29
Women,2026,28,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Australia,Uzbekistan,3,1,25,28,25,25,-,20,30,16,8,-,4,18,13,3,2,-,13,1,6,20,3,3,7,13,2,0,23,25,2,0,5,7,12,2,19,4,0,17,21
Women,2026,29,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Lebanon,Indonesia,0,3,20,13,9,-,-,25,25,25,-,-,ALL,25,17,6,2,-,17,15,43,75,6,11,13,30,2,8,33,43,14,11,39,64,24,13,49,9,2,60,71
Women,2026,29,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Lebanon,Indonesia,0,3,20,13,9,-,-,25,25,25,-,-,1,14,10,3,1,-,10,3,19,32,3,6,5,14,1,4,15,20,9,1,12,22,13,6,28,5,1,24,30
Women,2026,29,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Lebanon,Indonesia,0,3,20,13,9,-,-,25,25,25,-,-,2,6,4,1,1,-,4,6,10,20,1,3,5,9,1,1,12,14,1,6,13,20,5,5,12,1,0,16,17
Women,2026,29,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Lebanon,Indonesia,0,3,20,13,9,-,-,25,25,25,-,-,3,5,3,2,0,-,3,6,14,23,2,2,3,7,0,3,6,9,4,4,14,22,6,2,9,3,1,20,24
Women,2026,29,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Indonesia,Lebanon,3,0,25,25,25,-,-,20,13,9,-,-,ALL,52,38,3,11,-,38,12,27,77,3,6,7,16,11,10,53,74,12,2,21,35,42,3,57,18,0,60,78
Women,2026,29,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Indonesia,Lebanon,3,0,25,25,25,-,-,20,13,9,-,-,1,18,16,1,1,-,16,5,12,33,1,4,5,10,1,3,21,25,6,1,9,16,15,2,25,4,0,29,33
Women,2026,29,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Indonesia,Lebanon,3,0,25,25,25,-,-,20,13,9,-,-,2,18,11,1,6,-,11,4,8,23,1,1,0,2,6,4,14,24,5,1,7,13,11,1,14,6,0,17,23
Women,2026,29,2026/6/12,B,Preliminary,"Candon City, Ilocos Sur",Philippines,Indonesia,Lebanon,3,0,25,25,25,-,-,20,13,9,-,-,3,16,11,1,4,-,11,3,7,21,1,1,2,4,4,3,18,25,1,0,5,6,16,0,18,8,0,14,22
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Chinese Taipei,Korea,2,3,19,25,27,21,12,25,19,25,25,15,ALL,90,74,10,6,-,74,36,86,196,10,18,41,69,6,14,84,104,49,3,53,105,86,15,129,34,1,159,194
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Chinese Taipei,Korea,2,3,19,25,27,21,12,25,19,25,25,15,1,16,12,2,2,-,12,4,19,35,2,5,8,15,2,3,14,19,7,1,16,24,12,5,20,7,0,27,34
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Chinese Taipei,Korea,2,3,19,25,27,21,12,25,19,25,25,15,2,23,20,1,2,-,20,6,19,45,1,5,9,15,2,4,19,25,11,0,6,17,15,1,25,8,0,30,38
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Chinese Taipei,Korea,2,3,19,25,27,21,12,25,19,25,25,15,3,23,20,2,1,-,20,9,18,47,2,1,11,14,1,5,20,26,13,0,12,25,24,5,32,10,1,37,48
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Chinese Taipei,Korea,2,3,19,25,27,21,12,25,19,25,25,15,4,17,13,3,1,-,13,11,12,36,3,5,4,12,1,2,19,22,10,1,13,24,16,2,28,5,0,35,40
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Chinese Taipei,Korea,2,3,19,25,27,21,12,25,19,25,25,15,5,11,9,2,0,-,9,6,18,33,2,2,9,13,0,0,12,12,8,1,6,15,19,2,24,4,0,30,34
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Korea,Chinese Taipei,3,2,25,19,25,25,15,19,25,27,21,12,ALL,71,53,15,3,-,53,19,93,165,15,24,37,76,3,4,102,109,26,6,58,90,88,17,131,21,0,152,173
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Korea,Chinese Taipei,3,2,25,19,25,25,15,19,25,27,21,12,1,18,16,1,1,-,16,4,14,34,1,4,7,12,1,1,23,25,5,2,9,16,21,4,28,6,0,29,35
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Korea,Chinese Taipei,3,2,25,19,25,25,15,19,25,27,21,12,2,9,8,1,0,-,8,1,19,28,1,8,5,14,0,2,17,19,5,2,14,21,19,2,30,2,0,34,36
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Korea,Chinese Taipei,3,2,25,19,25,25,15,19,25,27,21,12,3,15,10,5,0,-,10,5,23,38,5,5,9,19,0,1,25,26,2,1,18,21,18,3,26,3,0,35,38
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Korea,Chinese Taipei,3,2,25,19,25,25,15,19,25,27,21,12,4,17,11,5,1,-,11,7,18,36,5,6,5,16,1,0,23,24,9,1,10,20,13,4,25,7,0,28,35
Women,2026,30,2026/6/12,A,Preliminary,"Candon City, Ilocos Sur",Philippines,Korea,Chinese Taipei,3,2,25,19,25,25,15,19,25,27,21,12,5,12,8,3,1,-,8,2,19,29,3,1,11,15,1,0,14,15,5,0,7,12,17,4,22,3,0,26,29
Women,2026,31,2026/6/13,Final_11-12,Final_Round,"Candon City, Ilocos Sur",Philippines,Kyrgyzstan,Lebanon,3,0,25,25,25,-,-,18,23,18,-,-,ALL,50,34,9,7,-,34,17,54,105,9,9,20,38,7,6,60,73,12,7,39,58,51,12,92,11,0,97,108
Women,2026,31,2026/6/13,Final_11-12,Final_Round,"Candon City, Ilocos Sur",Philippines,Kyrgyzstan,Lebanon,3,0,25,25,25,-,-,18,23,18,-,-,1,16,9,4,3,-,9,4,20,33,4,2,8,14,3,2,19,24,4,1,13,18,10,4,19,3,0,28,31
Women,2026,31,2026/6/13,Final_11-12,Final_Round,"Candon City, Ilocos Sur",Philippines,Kyrgyzstan,Lebanon,3,0,25,25,25,-,-,18,23,18,-,-,2,17,14,1,2,-,14,7,20,41,1,4,8,13,2,2,21,25,3,4,15,22,26,4,44,4,0,40,44
Women,2026,31,2026/6/13,Final_11-12,Final_Round,"Candon City, Ilocos Sur",Philippines,Kyrgyzstan,Lebanon,3,0,25,25,25,-,-,18,23,18,-,-,3,17,11,4,2,-,11,6,14,31,4,3,4,11,2,2,20,24,5,2,11,18,15,4,29,4,0,29,33
Women,2026,31,2026/6/13,Final_11-12,Final_Round,"Candon City, Ilocos Sur",Philippines,Lebanon,Kyrgyzstan,0,3,18,23,18,-,-,25,25,25,-,-,ALL,40,27,6,7,-,27,23,60,110,6,11,12,29,7,3,51,61,11,7,49,67,51,16,90,3,3,106,112
Women,2026,31,2026/6/13,Final_11-12,Final_Round,"Candon City, Ilocos Sur",Philippines,Lebanon,Kyrgyzstan,0,3,18,23,18,-,-,25,25,25,-,-,1,13,11,1,1,-,11,8,15,34,1,4,2,7,1,1,17,19,5,3,14,22,21,3,31,1,2,34,37
Women,2026,31,2026/6/13,Final_11-12,Final_Round,"Candon City, Ilocos Sur",Philippines,Lebanon,Kyrgyzstan,0,3,18,23,18,-,-,25,25,25,-,-,2,16,8,4,4,-,8,7,27,42,4,3,6,13,4,1,18,23,5,2,16,23,18,7,37,2,0,42,44
Women,2026,31,2026/6/13,Final_11-12,Final_Round,"Candon City, Ilocos Sur",Philippines,Lebanon,Kyrgyzstan,0,3,18,23,18,-,-,25,25,25,-,-,3,11,8,1,2,-,8,8,18,34,1,4,4,9,2,1,16,19,1,2,19,22,12,6,22,0,1,30,31
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,Uzbekistan,"Hong Kong, China",2,3,25,16,25,26,9,23,25,21,25,15,ALL,74,53,14,7,-,53,20,114,187,14,31,36,81,7,8,87,102,18,9,77,104,104,26,163,16,3,176,195
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,Uzbekistan,"Hong Kong, China",2,3,25,16,25,26,9,23,25,21,25,15,1,18,13,3,2,-,13,3,30,46,3,9,9,21,2,2,20,24,5,1,16,22,30,6,47,8,1,40,49
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,Uzbekistan,"Hong Kong, China",2,3,25,16,25,26,9,23,25,21,25,15,2,11,8,2,1,-,8,4,19,31,2,5,4,11,1,2,14,17,4,3,16,23,12,7,29,1,2,32,35
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,Uzbekistan,"Hong Kong, China",2,3,25,16,25,26,9,23,25,21,25,15,3,17,13,3,1,-,13,5,18,36,3,4,8,15,1,1,22,24,3,3,13,19,21,1,25,4,0,31,35
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,Uzbekistan,"Hong Kong, China",2,3,25,16,25,26,9,23,25,21,25,15,4,21,14,4,3,-,14,5,39,58,4,9,12,25,3,1,23,27,5,1,21,27,33,8,48,3,0,54,57
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,Uzbekistan,"Hong Kong, China",2,3,25,16,25,26,9,23,25,21,25,15,5,7,5,2,0,-,5,3,8,16,2,4,3,9,0,2,8,10,1,1,11,13,8,4,14,0,0,19,19
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,"Hong Kong, China",Uzbekistan,3,2,23,25,21,28,15,25,16,25,26,9,ALL,86,69,8,9,-,69,30,113,212,8,21,34,63,9,7,95,111,26,7,61,94,125,22,187,13,1,208,222
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,"Hong Kong, China",Uzbekistan,3,2,23,25,21,28,15,25,16,25,26,9,1,18,15,2,1,-,15,7,32,54,2,2,8,12,1,2,21,24,10,2,10,22,34,8,54,5,0,53,58
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,"Hong Kong, China",Uzbekistan,3,2,23,25,21,28,15,25,16,25,26,9,2,17,14,0,3,-,14,6,16,36,0,3,5,8,3,1,20,24,3,1,11,15,23,5,36,4,0,36,40
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,"Hong Kong, China",Uzbekistan,3,2,23,25,21,28,15,25,16,25,26,9,3,17,12,2,3,-,12,8,18,38,2,5,10,17,3,3,16,22,4,1,18,23,17,3,29,2,0,39,41
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,"Hong Kong, China",Uzbekistan,3,2,23,25,21,28,15,25,16,25,26,9,4,24,20,3,1,-,20,7,39,66,3,8,10,21,1,0,26,27,7,3,16,26,44,4,56,2,1,62,65
Women,2026,32,2026/6/13,Final_9-10,Final_Round,"Candon City, Ilocos Sur",Philippines,"Hong Kong, China",Uzbekistan,3,2,23,25,21,28,15,25,16,25,26,9,5,10,8,1,1,-,8,2,8,18,1,3,1,5,1,1,12,14,2,0,6,8,7,2,12,0,0,18,18
Women,2026,33,2026/6/13,Semifinals,Final_Round,"Candon City, Ilocos Sur",Philippines,Kazakhstan,Chinese Taipei,0,3,23,16,14,-,-,25,25,25,-,-,ALL,41,32,8,1,-,32,18,59,109,8,18,28,54,1,8,46,55,20,5,45,70,50,14,87,21,1,88,110
