M/W,Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player NoNo,Player NamePlayer,C,PositionPos.,Total ABSABS,Attack PointsA Pts,Block PointsB Pts,Serve PointsS Pts,ErrorsErr,Efficiency %Eff,PointPt,ErrorsErr,AttemptsAtt,TotalTot.,Efficiency %Eff,PointPt,ErrorsErr,TouchesTouches,TotalTot.,Efficiency %Eff,PointPt,ErrorsErr,AttemptsAtt,TotalTot.,Efficiency %Eff,SuccessfulSuccessful,ErrorsErr,AttemptsAtt,TotalTot.,Efficiency %Eff,DigsDig,ErrorsErr,TotalTot.,Efficiency %Eff,PointPt,ErrorsErr,AttemptsAtt,TotalTot.,Efficiency %Eff
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,1,7,Hulston,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,2,2,0
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,1,8,Julian,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,1,9,Vesty,-,S,0,0,0,0,-,-50,0,0,0,0,-,0,0,0,0,-,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,3,0,15,18,16.67
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,1,10,Maxwell,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,1,11,McManaway,-,OH,2,2,0,0,-,20,2,0,0,2,100,0,0,0,0,-,0,1,2,3,-33.33,1,0,5,6,16.67,0,0,0,-,0,0,1,1,0
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,1,14,Grant,-,O,4,4,0,0,-,10,4,2,2,8,25,0,0,0,0,-,0,1,1,2,-50,0,0,0,0,-,0,2,2,-100,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,1,21,Black,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,1,22,Gough,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,1,23,Smith,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,1,Hulston,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,3,3,0,1,0,1,100,0,0,1,1,0
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,3,Placid,-,OH,2,2,0,0,-,-33.33,2,4,1,7,-28.57,0,0,0,0,-,0,1,1,2,-50,4,0,7,11,36.36,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,4,Westrupp,-,O,0,0,0,0,-,-50,0,1,2,3,-33.33,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,5,Malcolm,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,6,Corson,-,MB,1,1,0,0,-,0,1,1,0,2,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,7,Hulston,-,S,1,0,0,1,-,50,0,0,0,0,-,0,0,0,0,-,1,0,1,2,50,0,0,0,0,-,0,0,0,-,3,2,7,12,8.33
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,8,Julian,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,1,1,-100,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,9,Vesty,-,S,0,0,0,0,-,-33.33,0,0,0,0,-,0,1,1,2,-50,0,0,1,1,0,0,0,0,0,-,0,0,1,0,4,0,7,11,36.36
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,10,Maxwell,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,11,McManaway,-,OH,2,1,1,0,-,0,1,1,0,2,0,1,0,0,1,100,0,1,1,2,-50,4,0,3,7,57.14,0,0,1,0,0,0,2,2,0
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,14,Grant,-,O,1,1,0,0,-,-33.33,1,2,2,5,-20,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,21,Black,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,22,Gough,-,MB,2,1,1,0,-,-11.11,1,1,2,4,0,1,2,0,3,-33.33,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,2,23,Smith,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,1,Hulston,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,4,6,33.33,1,0,2,50,0,0,1,1,0
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,3,Placid,-,OH,3,3,0,0,-,-11.11,3,2,0,5,20,0,0,0,0,-,0,2,2,4,-50,1,0,5,6,16.67,2,0,2,100,0,0,1,1,0
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,4,Westrupp,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,5,Malcolm,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,6,Corson,-,MB,1,0,0,1,-,-44.44,0,0,1,1,0,0,4,1,5,-80,1,1,1,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,7,Hulston,-,S,1,0,1,0,-,25,0,0,0,0,-,1,0,0,1,100,0,0,3,3,0,0,0,0,0,-,0,1,1,-100,5,2,20,27,11.11
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,8,Julian,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,9,Vesty,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,10,Maxwell,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,11,McManaway,-,OH,6,5,1,0,-,33.33,5,0,3,8,62.5,1,1,2,4,0,0,0,3,3,0,4,0,4,8,50,0,1,1,-100,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,14,Grant,-,O,7,5,1,1,-,25,5,0,5,10,50,1,0,0,1,100,1,3,1,5,-40,0,1,0,1,-100,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,21,Black,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,22,Gough,-,MB,2,2,0,0,-,0,2,0,0,2,100,0,2,0,2,-100,0,0,4,4,0,1,0,0,1,100,1,0,4,25,0,0,0,0,-
Men,2026,1,2026/9/4,B,Preliminary,Fukuoka,Japan,New Zealand,Iran,0,3,15,12,22,-,-,25,25,25,-,-,3,23,Smith,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,1,Youngseok,C,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,3,Seungbin,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,4,4,0,0,0,0,0,-,0,0,0,-,6,0,4,10,60
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,5,Kyeongmin,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,0,9,12,25,6,3,14,21.43,0,0,2,2,0
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,6,Yeongjun,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,7,Subong,-,OH,19,17,1,1,-,27.27,17,1,5,23,69.57,1,3,5,9,-22.22,1,3,8,12,-16.67,6,1,20,27,18.52,4,1,9,33.33,0,0,4,4,0
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,8,Taejun,-,S,3,0,3,0,-,0,0,0,0,0,-,3,2,2,7,14.29,0,1,21,22,-4.55,0,0,0,0,-,3,2,6,16.67,33,0,41,74,44.59
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,9,Sungjin,-,OH,2,2,0,0,-,0,2,2,3,7,0,0,0,0,0,-,0,0,9,9,0,3,0,5,8,37.5,2,0,3,66.67,0,0,1,1,0
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,12,Changseong,-,MB,9,4,5,0,-,30,4,1,1,6,50,5,2,1,8,37.5,0,0,6,6,0,0,0,1,1,0,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,14,Kangho,-,OH,1,1,0,0,-,100,1,0,0,1,100,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,16,Hanyong,-,OH,8,5,2,1,-,3.33,5,5,9,19,0,2,2,1,5,0,1,0,5,6,16.67,5,0,12,17,29.41,3,2,6,16.67,0,0,1,1,0
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,17,Donghyeok,-,O,18,13,2,3,-,13.95,13,4,4,21,42.86,2,5,3,10,-30,3,3,6,12,0,1,0,0,1,100,1,0,3,33.33,0,0,1,1,0
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,18,Junhyeok,-,MB,4,3,1,0,-,-19.05,3,2,1,6,16.67,1,5,2,8,-50,0,1,6,7,-14.29,1,0,0,1,100,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,20,Sanghyeon,-,MB,7,5,2,0,-,-2.63,5,1,2,8,50,2,6,2,10,-40,0,1,19,20,-5,0,0,1,1,0,2,0,3,66.67,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,ALL,88,Jaeyoung,-,OH,2,2,0,0,-,25,2,0,1,3,66.67,0,1,0,1,-100,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,1,Youngseok,C,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,3,Seungbin,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,2,0,1,3,66.67
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,5,Kyeongmin,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,1,1,2,0,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,6,Yeongjun,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,7,Subong,-,OH,2,2,0,0,-,-12.5,2,1,0,3,33.33,0,1,0,1,-100,0,1,3,4,-25,2,0,7,9,22.22,0,1,2,-50,0,0,1,1,0
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,8,Taejun,-,S,1,0,1,0,-,-16.67,0,0,0,0,-,1,1,0,2,0,0,1,3,4,-25,0,0,0,0,-,0,0,1,0,10,0,8,18,55.56
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,9,Sungjin,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,12,Changseong,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,14,Kangho,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,16,Hanyong,-,OH,4,3,1,0,-,18.18,3,1,1,5,40,1,1,1,3,0,0,0,3,3,0,3,0,5,8,37.5,0,2,2,-100,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,17,Donghyeok,-,O,4,4,0,0,-,0,4,1,1,6,50,0,2,0,2,-100,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,18,Junhyeok,-,MB,4,3,1,0,-,6.67,3,0,1,4,75,1,3,2,6,-33.33,0,0,5,5,0,1,0,0,1,100,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,20,Sanghyeon,-,MB,2,1,1,0,-,-7.69,1,1,0,2,0,1,2,0,3,-33.33,0,0,8,8,0,0,0,1,1,0,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,1,88,Jaeyoung,-,OH,2,2,0,0,-,100,2,0,0,2,100,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,1,Youngseok,C,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,3,Seungbin,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,3,0,3,6,50
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,5,Kyeongmin,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,3,4,25,3,2,6,16.67,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,6,Yeongjun,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,7,Subong,-,OH,6,6,0,0,-,33.33,6,0,1,7,85.71,0,1,1,2,-50,0,1,2,3,-33.33,1,0,8,9,11.11,1,0,1,100,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,8,Taejun,-,S,1,0,1,0,-,0,0,0,0,0,-,1,1,1,3,0,0,0,5,5,0,0,0,0,0,-,0,1,1,-100,9,0,13,22,40.91
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,9,Sungjin,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,12,Changseong,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,14,Kangho,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,16,Hanyong,-,OH,4,2,1,1,-,6.25,2,2,7,11,0,1,1,0,2,0,1,0,2,3,33.33,1,0,6,7,14.29,1,0,2,50,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,17,Donghyeok,-,O,3,3,0,0,-,-22.22,3,1,1,5,40,0,3,0,3,-100,0,1,0,1,-100,1,0,0,1,100,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,18,Junhyeok,-,MB,0,0,0,0,-,-83.33,0,2,0,2,-100,0,2,0,2,-100,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,20,Sanghyeon,-,MB,1,1,0,0,-,20,1,0,1,2,50,0,0,0,0,-,0,0,3,3,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,2,88,Jaeyoung,-,OH,0,0,0,0,-,-50,0,0,1,1,0,0,1,0,1,-100,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,3,1,Youngseok,C,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,3,3,Seungbin,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,1,0,0,1,100
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,3,5,Kyeongmin,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,3,0,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,3,6,Yeongjun,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,3,7,Subong,-,OH,5,4,0,1,-,50,4,0,1,5,80,0,0,2,2,0,1,0,2,3,33.33,1,0,2,3,33.33,2,0,2,100,0,0,2,2,0
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,3,8,Taejun,-,S,1,0,1,0,-,12.5,0,0,0,0,-,1,0,1,2,50,0,0,6,6,0,0,0,0,0,-,2,0,2,100,7,0,11,18,38.89
Men,2026,2,2026/9/4,C,Preliminary,Fukuoka,Japan,Korea,Chinese Taipei,3,1,29,19,25,25,-,27,25,15,15,-,3,9,Sungjin,-,OH,1,1,0,0,-,0,1,1,1,3,0,0,0,0,0,-,0,0,1,1,0,2,0,4,6,33.33,0,0,1,0,0,0,0,0,-
